city,sna,sarea,tot_quantity,sbi_quantity,bemp,lat,lng,update_time_display,load_factor,status_color,scrape_time
Taipei,YouBike2.0_考選部國家考場,文山區,26,14,9,24.98703,121.54884,2026-06-15 23:52:02,53.84615384615385,green,2026-06-16 02:04:00
Taipei,YouBike2.0_明道國小(明道國宅),文山區,26,5,21,24.98686,121.56301,2026-06-15 21:51:02,19.230769230769234,green,2026-06-16 02:04:00
Taipei,YouBike2.0_興隆社會住宅A區,文山區,49,25,24,24.988,121.56018,2026-06-16 01:47:02,51.02040816326531,green,2026-06-16 02:04:00
Taipei,YouBike2.0_景興路177巷,文山區,11,5,6,24.99275,121.54479,2026-06-15 23:23:02,45.45454545454545,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運景美站(1號出口),文山區,21,11,10,24.99274,121.5409,2026-06-16 00:38:03,52.38095238095239,green,2026-06-16 02:04:00
Taipei,YouBike2.0_秀明路二段92巷口,文山區,27,9,18,24.99155,121.57635,2026-06-15 21:40:03,33.33333333333333,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樟新社會住宅,文山區,20,4,16,24.97735,121.55603,2026-06-16 00:51:04,20.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_忠順路二段57巷口,文山區,18,3,14,24.98484,121.56456,2026-06-15 21:55:04,16.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_景豐公園,文山區,18,4,7,24.99984,121.54489,2026-06-15 23:43:03,22.22222222222222,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樟新區民活動中心,文山區,20,7,13,24.97942,121.55656,2026-06-15 22:31:03,35.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_貓空纜車動物園站,文山區,48,4,44,24.99645,121.57603,2026-06-16 00:57:04,8.333333333333332,red,2026-06-16 02:04:00
Taipei,YouBike2.0_保儀公園(興隆路四段195巷),文山區,11,10,1,24.98326,121.56307,2026-06-15 22:31:03,90.9090909090909,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_景新大樓,文山區,16,8,8,24.99005,121.54236,2026-06-16 00:57:04,50.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_文山溪洲福德宮,文山區,27,16,10,25.00622,121.53421,2026-06-16 01:20:04,59.25925925925925,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臺北自來水事業處,中正區,20,0,20,25.013741,121.53068,2026-06-16 00:07:16,0.0,red,2026-06-16 02:04:00
Taipei,YouBike2.0_汀州思源街口東南側,中正區,34,0,21,25.014697,121.531908,2026-02-05 13:12:18,0.0,red,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運公館站(1號出口),中正區,12,1,11,25.014529,121.534374,2026-06-16 02:02:03,8.333333333333332,red,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運公館站(4號出口),中正區,12,2,9,25.015069,121.533828,2026-06-16 01:31:02,16.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運古亭站(9號出口),中正區,24,4,20,25.02694,121.52224,2026-06-16 01:10:02,16.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運古亭站(2號出口),中正區,55,8,47,25.0255,121.52346,2026-06-16 01:52:02,14.545454545454545,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺電大樓站(1號出口),中正區,34,5,29,25.0197,121.529,2026-06-16 01:26:03,14.705882352941178,green,2026-06-16 02:04:00
Taipei,YouBike2.0_客家文化主題公園,中正區,31,6,23,25.02069,121.52456,2026-06-15 22:38:03,19.35483870967742,green,2026-06-16 02:04:00
Taipei,YouBike2.0_河堤國小,中正區,59,42,11,25.02277,121.52289,2026-06-16 01:35:02,71.1864406779661,green,2026-06-16 02:04:00
Taipei,YouBike2.0_紀州庵,中正區,45,39,3,25.02092,121.52049,2026-06-16 00:41:03,86.66666666666667,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺電大樓站(5號出口),中正區,21,5,15,25.02075,121.52771,2026-06-16 01:25:04,23.809523809523807,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺電大樓站(4號出口),中正區,13,5,8,25.02102,121.52751,2026-06-16 00:58:03,38.46153846153847,green,2026-06-16 02:04:00
Taipei,YouBike2.0_羅斯福三段金門街口,中正區,15,11,3,25.02345,121.52498,2026-06-16 01:48:02,73.33333333333333,green,2026-06-16 02:04:00
Taipei,YouBike2.0_牯嶺公園,中正區,69,42,7,25.02338,121.51889,2026-06-16 01:46:03,60.86956521739131,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運古亭站(8號出口),中正區,15,2,11,25.02701,121.52164,2026-06-16 00:56:03,13.333333333333334,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運古亭站(7號出口),中正區,12,6,5,25.02805,121.52155,2026-06-16 00:37:02,50.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南昌公園,中正區,55,21,34,25.02698,121.52081,2026-06-16 01:35:02,38.18181818181819,green,2026-06-16 02:04:00
Taipei,YouBike2.0_和平重慶路口,中正區,69,35,33,25.02723,121.51659,2026-06-16 00:25:03,50.72463768115942,green,2026-06-16 02:04:00
Taipei,YouBike2.0_孫立人將軍官邸,中正區,23,4,19,25.02933,121.51854,2026-06-16 01:46:03,17.391304347826086,green,2026-06-16 02:04:00
Taipei,YouBike2.0_羅斯福路二段6巷口,中正區,22,4,18,25.02923,121.52058,2026-06-15 23:56:03,18.181818181818183,green,2026-06-16 02:04:00
Taipei,YouBike2.0_金華杭州南路口,中正區,51,16,34,25.031,121.52211,2026-06-16 00:27:02,31.372549019607842,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(3號出口),中正區,36,8,28,25.03239,121.51866,2026-06-16 01:06:02,22.22222222222222,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(4號出口),中正區,21,8,13,25.03376,121.51772,2026-06-16 00:58:03,38.095238095238095,green,2026-06-16 02:04:00
Taipei,YouBike2.0_螢橋國小,中正區,41,32,9,25.02609,121.51389,2026-06-16 02:01:17,78.04878048780488,green,2026-06-16 02:04:00
Taipei,YouBike2.0_古亭智慧圖書館,中正區,21,10,10,25.02543,121.51052,2026-06-16 00:19:04,47.61904761904761,green,2026-06-16 02:04:00
Taipei,YouBike2.0_永昌公園,中正區,28,20,6,25.02643,121.50936,2026-06-16 00:49:03,71.42857142857143,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華路二段409巷口,中正區,15,11,4,25.02598,121.50806,2026-06-16 00:08:02,73.33333333333333,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南機場夜市(中華路二段),中正區,22,8,10,25.02886,121.50518,2026-06-16 01:38:03,36.36363636363637,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南海和平路口西南側,中正區,19,9,10,25.03024,121.50904,2026-06-16 00:23:03,47.368421052631575,green,2026-06-16 02:04:00
Taipei,YouBike2.0_莒光和平路口,中正區,20,14,6,25.03132,121.50745,2026-06-16 02:02:03,70.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_水源路11_1號旁,中正區,31,24,7,25.01602,121.52565,2026-06-16 01:50:04,77.41935483870968,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南門國中,中正區,40,10,30,25.03543,121.50834,2026-06-16 01:54:02,25.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運小南門站(2號出口),中正區,24,4,19,25.03567,121.51006,2026-06-16 01:26:03,16.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_介壽公園,中正區,35,6,29,25.03907,121.5138,2026-06-16 01:51:03,17.142857142857142,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華貴陽街口,中正區,20,8,12,25.03938,121.50772,2026-06-16 01:23:02,40.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_華山文創園區,中正區,39,7,32,25.04367,121.52849,2026-06-16 01:33:03,17.94871794871795,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運善導寺站(1號出口),中正區,46,9,37,25.04527,121.5222,2026-06-16 01:04:03,19.565217391304348,green,2026-06-16 02:04:00
Taipei,YouBike2.0_濟南紹興路口,中正區,74,15,59,25.04193,121.52459,2026-06-16 01:06:02,20.27027027027027,green,2026-06-16 02:04:00
Taipei,YouBike2.0_林森仁愛路口,中正區,13,6,7,25.03915,121.52163,2026-06-16 00:38:03,46.15384615384615,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中正運動中心,中正區,40,6,34,25.03786,121.51985,2026-06-16 01:03:02,15.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_信義杭州路口,中正區,64,8,56,25.0357,121.5241,2026-06-16 01:56:01,12.5,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運善導寺站(3號出口),中正區,20,10,10,25.04428,121.52336,2026-06-16 00:57:04,50.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運小南門站(1號出口),中正區,46,12,33,25.03648,121.50951,2026-06-16 01:08:03,26.08695652173913,green,2026-06-16 02:04:00
Taipei,YouBike2.0_延平南路133巷口,中正區,36,3,33,25.03792,121.50846,2026-06-16 01:38:03,8.333333333333332,red,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運西門站(2號出口),中正區,36,12,24,25.0416,121.50842,2026-06-16 01:34:03,33.33333333333333,green,2026-06-16 02:04:00
Taipei,YouBike2.0_寶慶博愛路口,中正區,47,2,45,25.04129,121.5112,2026-06-16 01:22:03,4.25531914893617,red,2026-06-16 02:04:00
Taipei,YouBike2.0_法務部,中正區,27,1,24,25.03705,121.51249,2026-06-16 00:42:02,3.7037037037037033,red,2026-06-16 02:04:00
Taipei,YouBike2.0_臺北市立大學(博愛校區),中正區,99,5,94,25.03545,121.51327,2026-06-16 01:11:03,5.05050505050505,red,2026-06-16 02:04:00
Taipei,YouBike2.0_國家圖書館,中正區,50,3,46,25.03763,121.51709,2026-06-16 01:53:03,6.0,red,2026-06-16 02:04:00
Taipei,YouBike2.0_市民金山路口,中正區,98,14,83,25.0459,121.53068,2026-06-16 01:34:03,14.285714285714285,green,2026-06-16 02:04:00
Taipei,YouBike2.0_聯合醫院和平院區,中正區,32,8,23,25.03516,121.50641,2026-06-16 01:57:04,25.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中山堂,中正區,43,13,30,25.04412,121.51025,2026-06-16 01:51:03,30.23255813953488,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華漢口街口,中正區,19,7,11,25.04533,121.50944,2026-06-16 01:53:03,36.84210526315789,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華路一段21巷口,中正區,22,6,15,25.04677,121.50989,2026-06-16 01:59:02,27.27272727272727,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺大醫院站(4號出口),中正區,60,19,41,25.04297,121.51643,2026-06-16 01:59:02,31.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_寶藏巖觀音亭,中正區,23,0,23,25.01027,121.5331,2026-06-15 23:52:15,0.0,red,2026-06-16 02:04:00
Taipei,YouBike2.0_師大水源路口,中正區,28,17,11,25.0203,121.52302,2026-06-15 23:43:03,60.71428571428571,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中山徐州路口,中正區,41,5,35,25.04178,121.51907,2026-06-16 01:46:03,12.195121951219512,green,2026-06-16 02:04:00
Taipei,YouBike2.0_信義連雲街口,中正區,39,34,5,25.03377,121.53041,2026-06-16 01:48:02,87.17948717948718,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臺北轉運站,中正區,68,41,27,25.04842,121.51994,2026-06-16 02:01:03,60.29411764705882,green,2026-06-16 02:04:00
Taipei,YouBike2.0_莒光大埔街口,中正區,32,20,10,25.03132,121.50519,2026-06-16 01:16:03,62.5,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運忠孝新生站(2號出口),中正區,32,7,25,25.04235,121.53222,2026-06-16 01:46:03,21.875,green,2026-06-16 02:04:00
Taipei,YouBike2.0_光華商場,中正區,39,6,33,25.04478,121.53274,2026-06-16 01:26:03,15.384615384615385,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中山青島路口,中正區,40,12,28,25.04503,121.51968,2026-06-16 01:49:02,30.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(5號出口),中正區,29,7,22,25.03526,121.5168,2026-06-15 23:59:03,24.137931034482758,green,2026-06-16 02:04:00
Taipei,YouBike2.0_北平東杭州北路口,中正區,20,5,15,25.04553,121.52736,2026-06-15 23:30:03,25.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_王貫英先生紀念圖書館,中正區,15,13,2,25.02266,121.52362,2026-06-16 01:18:02,86.66666666666667,green,2026-06-16 02:04:00
Taipei,YouBike2.0_金山信義路口,中正區,25,20,5,25.03443,121.52721,2026-06-16 01:14:02,80.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_林森徐州路口,中正區,32,10,19,25.04094,121.52215,2026-06-16 01:40:03,31.25,green,2026-06-16 02:04:00
Taipei,YouBike2.0_徐州杭州路口,中正區,30,13,16,25.04023,121.52565,2026-06-16 00:50:04,43.333333333333336,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(6號出口),中正區,17,7,10,25.03615,121.5166,2026-06-15 22:43:02,41.17647058823529,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺北車站(M2出口),中正區,20,2,18,25.04821,121.51903,2026-06-16 01:48:02,10.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臺北市國父史蹟館(逸仙公園),中正區,31,20,11,25.04779,121.52042,2026-06-16 01:27:03,64.51612903225806,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運西門站(5號出口),中正區,30,6,24,25.04244,121.50864,2026-06-16 01:44:03,20.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_弘道國中,中正區,33,3,30,25.03828,121.51524,2026-06-16 01:45:02,9.090909090909092,red,2026-06-16 02:04:00
Taipei,YouBike2.0_臺北市第一女子高級中學,中正區,28,8,20,25.0385,121.51288,2026-06-16 00:32:03,28.57142857142857,green,2026-06-16 02:04:00
Taipei,YouBike2.0_台北市替代役中心,中正區,15,12,3,25.01808,121.5275,2026-06-15 22:44:03,80.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_紹興徐州路口,中正區,18,12,4,25.04051,121.52401,2026-06-16 01:05:03,66.66666666666666,green,2026-06-16 02:04:00
Taipei,YouBike2.0_羅斯福寧波東街口,中正區,26,8,17,25.03145,121.51941,2026-06-16 01:04:03,30.76923076923077,green,2026-06-16 02:04:00
Taipei,YouBike2.0_自來水園區,中正區,40,2,38,25.01328,121.53004,2026-06-16 01:27:03,5.0,red,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛林森路口,中正區,46,14,32,25.03895,121.52233,2026-06-15 23:55:03,30.434782608695656,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運西門站(3號出口),中正區,36,5,31,25.04178,121.50869,2026-06-16 02:03:03,13.88888888888889,green,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛金山路口,中正區,9,7,2,25.0384,121.52801,2026-06-16 01:22:03,77.77777777777779,green,2026-06-16 02:04:00
Taipei,YouBike2.0_杭州南路一段101巷口,中正區,14,13,1,25.03746,121.52799,2026-06-15 22:46:02,92.85714285714286,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛杭州路口,中正區,25,18,7,25.03846,121.52497,2026-06-16 01:58:02,72.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_龍興里活動中心,中正區,21,11,10,25.02815,121.51108,2026-06-16 02:02:03,52.38095238095239,green,2026-06-16 02:04:00
Taipei,YouBike2.0_植物園,中正區,29,9,20,25.0299,121.51033,2026-06-16 01:16:03,31.03448275862069,green,2026-06-16 02:04:00
Taipei,YouBike2.0_郵政博物館,中正區,24,6,18,25.03158,121.51464,2026-06-16 00:32:03,25.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_林森北平路口,中正區,20,7,13,25.04659,121.52377,2026-06-16 02:00:04,35.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_北平紹興路口,中正區,39,8,31,25.04597,121.52579,2026-06-16 01:50:04,20.51282051282051,green,2026-06-16 02:04:00
Taipei,YouBike2.0_天津北平路口,中正區,25,15,10,25.04692,121.52208,2026-06-15 23:07:03,60.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運忠孝新生站(1號出口),中正區,19,4,15,25.04272,121.53207,2026-06-16 01:38:03,21.052631578947366,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運忠孝新生站(5號出口),中正區,13,6,7,25.04113,121.53273,2026-06-16 01:29:03,46.15384615384615,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運臺大醫院站(1號出口),中正區,19,5,14,25.04074,121.51586,2026-06-16 01:18:02,26.31578947368421,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臺大醫院兒童醫院,中正區,22,3,18,25.04461,121.5188,2026-06-16 01:39:02,13.636363636363635,green,2026-06-16 02:04:00
Taipei,YouBike2.0_林森濟南路口(東北側),中正區,26,8,18,25.0425,121.5227,2026-06-16 01:23:02,30.76923076923077,green,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛紹興街口(南側),中正區,20,4,15,25.03837,121.52345,2026-06-16 00:55:03,20.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華南海路口,中正區,15,12,2,25.02703,121.50686,2026-06-16 00:46:03,80.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_立法院台北會館,中正區,15,11,4,25.03371,121.51068,2026-06-16 01:05:03,73.33333333333333,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運善導寺站(3號出口)(忠孝東路側),中正區,31,3,28,25.04467,121.52357,2026-06-16 01:44:03,9.67741935483871,red,2026-06-16 02:04:00
Taipei,YouBike2.0_國家音樂廳,中正區,22,8,14,25.03788,121.51904,2026-06-15 23:57:04,36.36363636363637,green,2026-06-16 02:04:00
Taipei,YouBike2.0_忠孝西重慶南路口,中正區,33,13,18,25.04724,121.51272,2026-06-16 01:50:04,39.39393939393939,green,2026-06-16 02:04:00
Taipei,YouBike2.0_濟南路二段8巷口,中正區,14,9,5,25.04127,121.52697,2026-06-16 01:14:02,64.28571428571429,green,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛金山路口(東南側),中正區,14,6,7,25.03811,121.52855,2026-06-16 01:21:03,42.857142857142854,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臺灣文學基地,中正區,23,10,13,25.04148,121.5287,2026-06-15 22:54:03,43.47826086956522,green,2026-06-16 02:04:00
Taipei,YouBike2.0_重慶南詔安街口,中正區,19,10,2,25.02507,121.51645,2026-06-16 01:57:04,52.63157894736842,green,2026-06-16 02:04:00
Taipei,YouBike2.0_文光公園,中正區,28,18,10,25.03898,121.53058,2026-06-16 01:42:04,64.28571428571429,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(2號出口),中正區,12,8,4,25.03212,121.51861,2026-06-16 01:58:02,66.66666666666666,green,2026-06-16 02:04:00
Taipei,YouBike2.0_螢圃里小公園,中正區,25,12,8,25.02484,121.51973,2026-06-16 01:39:02,48.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_螢橋公園,中正區,29,19,6,25.02682,121.51737,2026-06-16 01:46:03,65.51724137931035,green,2026-06-16 02:04:00
Taipei,YouBike2.0_泉州寧波西街口,中正區,49,17,30,25.02965,121.51415,2026-06-16 00:10:04,34.69387755102041,green,2026-06-16 02:04:00
Taipei,YouBike2.0_和平西路二段98巷口,中正區,16,8,7,25.0289,121.5097,2026-06-15 23:28:04,50.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛新生路口(西南側),中正區,18,12,6,25.03796,121.53261,2026-06-16 01:44:03,66.66666666666666,green,2026-06-16 02:04:00
Taipei,YouBike2.0_幸安市場,中正區,15,8,6,25.04032,121.53141,2026-06-16 01:28:02,53.333333333333336,green,2026-06-16 02:04:00
Taipei,YouBike2.0_龍口市場,中正區,14,3,6,25.0275,121.51013,2026-06-16 00:53:03,21.428571428571427,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運善導寺站(5號出口),中正區,31,4,27,25.04418,121.52552,2026-06-16 01:39:02,12.903225806451612,green,2026-06-16 02:04:00
Taipei,YouBike2.0_青島杭州路口,中正區,17,2,15,25.04281,121.52629,2026-06-16 00:36:03,11.76470588235294,green,2026-06-16 02:04:00
Taipei,YouBike2.0_詔安街37巷口,中正區,28,18,7,25.02542,121.51233,2026-06-16 01:04:03,64.28571428571429,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南海路112巷口,中正區,31,21,7,25.02757,121.50771,2026-06-15 23:48:18,67.74193548387096,green,2026-06-16 02:04:00
Taipei,YouBike2.0_牯嶺街95巷,中正區,16,10,4,25.0255,121.52067,2026-06-16 00:45:03,62.5,green,2026-06-16 02:04:00
Taipei,YouBike2.0_仁愛紹興路口(北側),中正區,23,9,14,25.03862,121.52385,2026-06-16 01:33:03,39.130434782608695,green,2026-06-16 02:04:00
Taipei,YouBike2.0_貴陽博愛路口,中正區,69,3,66,25.03896,121.51093,2026-06-15 23:42:02,4.3478260869565215,red,2026-06-16 02:04:00
Taipei,YouBike2.0_國立臺灣博物館南門館,中正區,21,4,17,25.03351,121.5156,2026-06-16 01:38:03,19.047619047619047,green,2026-06-16 02:04:00
Taipei,YouBike2.0_汀州路一段106巷口,中正區,21,11,10,25.03008,121.50768,2026-06-16 00:35:03,52.38095238095239,green,2026-06-16 02:04:00
Taipei,YouBike2.0_羅斯福路四段108巷口,中正區,20,4,16,25.01346,121.5355,2026-06-16 01:53:03,20.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_公館水岸廣場,中正區,27,2,23,25.01193,121.52861,2026-06-16 01:43:03,7.4074074074074066,red,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運小南門站(3號出口),中正區,19,2,17,25.03532,121.51117,2026-06-16 01:31:03,10.526315789473683,green,2026-06-16 02:04:00
Taipei,YouBike2.0_臨沂街停車場,中正區,33,13,20,25.0426,121.53006,2026-06-16 01:20:04,39.39393939393939,green,2026-06-16 02:04:00
Taipei,YouBike2.0_愛國東羅斯福路口,中正區,24,6,17,25.03454,121.51733,2026-06-16 01:09:04,25.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_螢橋國中,中正區,18,17,1,25.01933,121.52582,2026-06-15 23:37:03,94.44444444444444,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_立法院中興大樓,中正區,13,1,12,25.04278,121.52119,2026-06-15 21:56:04,7.6923076923076925,red,2026-06-16 02:04:00
Taipei,YouBike2.0_汀州南海路口,中正區,19,16,3,25.0288,121.50875,2026-06-16 01:38:03,84.21052631578947,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中正紀念堂站(7號出口),中正區,23,7,16,25.03465,121.5156,2026-06-16 00:35:03,30.434782608695656,green,2026-06-16 02:04:00
Taipei,YouBike2.0_羅斯福路三段210巷口,中正區,16,1,15,25.01884,121.52994,2026-06-16 00:52:02,6.25,red,2026-06-16 02:04:00
Taipei,YouBike2.0_忠義實小,中正區,17,12,1,25.02968,121.50631,2026-06-16 01:22:03,70.58823529411765,green,2026-06-16 02:04:00
Taipei,YouBike2.0_中華路二段313巷口,中正區,35,14,20,25.02816,121.50574,2026-06-16 01:27:03,40.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_牯嶺街9巷口,中正區,19,5,14,25.0313,121.51554,2026-06-16 00:40:03,26.31578947368421,green,2026-06-16 02:04:00
Taipei,YouBike2.0_通北街65巷口,中山區,27,10,17,25.08251,121.54004,2026-06-16 01:00:02,37.03703703703704,green,2026-06-16 02:04:00
Taipei,YouBike2.0_圓山風景區,中山區,15,2,13,25.07805,121.5295,2026-06-16 01:33:03,13.333333333333334,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樂群二堤頂大道口,中山區,20,3,17,25.0803,121.56251,2026-06-15 23:06:02,15.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_劍潭社區,中山區,13,8,5,25.08524,121.53748,2026-06-15 21:57:03,61.53846153846154,green,2026-06-16 02:04:00
Taipei,YouBike2.0_培英公園,中山區,40,14,25,25.08258,121.54462,2026-06-16 01:21:03,35.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樂群二明水路口,中山區,20,6,13,25.08009,121.55226,2026-06-16 01:06:02,30.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_北安大直街口,中山區,63,19,43,25.08474,121.54968,2026-06-16 01:52:02,30.158730158730158,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運劍南路站(2號出口),中山區,40,11,29,25.084751813542,121.555090270105,2026-06-16 01:23:02,27.500000000000004,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樂群二敬業三路口,中山區,20,11,8,25.07985,121.55609,2026-06-16 01:37:02,55.00000000000001,green,2026-06-16 02:04:00
Taipei,YouBike2.0_樂群二敬業四路口,中山區,36,22,14,25.07976,121.55813,2026-06-16 01:52:02,61.111111111111114,green,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運大直站(3號出口),中山區,34,8,26,25.07923,121.5473,2026-06-16 01:10:02,23.52941176470588,green,2026-06-16 02:04:00
Taipei,YouBike2.0_復興市民路口,中山區,52,14,35,25.04585,121.54375,2026-06-16 01:17:02,26.923076923076923,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南京遼寧街口,中山區,42,7,34,25.05176,121.54217,2026-06-16 01:54:02,16.666666666666664,green,2026-06-16 02:04:00
Taipei,YouBike2.0_伊通長安路口,中山區,21,1,19,25.04833,121.53469,2026-06-16 01:12:02,4.761904761904762,red,2026-06-16 02:04:00
Taipei,YouBike2.0_新生長安路口,中山區,44,30,14,25.04861,121.52935,2026-06-16 00:18:04,68.18181818181817,green,2026-06-16 02:04:00
Taipei,YouBike2.0_市民林森路口,中山區,69,47,22,25.04765,121.52589,2026-06-16 01:57:04,68.11594202898551,green,2026-06-16 02:04:00
Taipei,YouBike2.0_南京新生路口,中山區,36,25,10,25.05194,121.52766,2026-06-16 02:03:03,69.44444444444444,green,2026-06-16 02:04:00
Taipei,YouBike2.0_一江公園,中山區,37,5,32,25.05316,121.53146,2026-06-16 01:47:02,13.513513513513514,green,2026-06-16 02:04:00
Taipei,YouBike2.0_松江公園,中山區,42,5,37,25.05025,121.53273,2026-06-16 00:43:03,11.904761904761903,green,2026-06-16 02:04:00
Taipei,YouBike2.0_新生長春路口,中山區,32,31,1,25.05639,121.52752,2026-06-16 01:53:03,96.875,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_第二果菜批發市場,中山區,40,40,0,25.06642,121.53735,2026-06-16 01:58:15,100.0,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_民生建國路口,中山區,47,15,32,25.05778,121.53692,2026-06-16 01:56:01,31.914893617021278,green,2026-06-16 02:04:00
Taipei,YouBike2.0_興安華城,中山區,62,57,4,25.05606,121.54175,2026-06-16 01:17:02,91.93548387096774,orange,2026-06-16 02:04:00
Taipei,YouBike2.0_捷運中山國中站,中山區,61,3,56,25.06106,121.54406,2026-06-16 01:58:02,4.918032786885246,red,2026-06-16 02:04:00
Taipei,YouBike2.0_龍江錦州街口,中山區,16,8,8,25.06045,121.54077,2026-06-16 02:02:03,50.0,green,2026-06-16 02:04:00
Taipei,YouBike2.0_建國長春路口,中山區,16,1,15,25.05469,121.53686,2026-06-16 00:42:16,6.25,red,2026-06-16 02:04:00
Taipei,YouBike2.0_南京建國路口,中山區,57,15,39,25.05214,121.5368,2026-06-16 01:18:02,26.31578947368421,green,2026-06-16 02:04:00
